month_end,ff_mktrf,ff_smb,ff_hml,ff_rmw,ff_cma,ff_mom,ff_rf,smlo_vwret,smme_vwret,smhi_vwret,bilo_vwret,bime_vwret,bihi_vwret,crsp_ind12_buseq,crsp_ind12_chems,crsp_ind12_durbl,crsp_ind12_enrgy,crsp_ind12_hlth,crsp_ind12_manuf,crsp_ind12_money,crsp_ind12_nodur,crsp_ind12_other,crsp_ind12_shops,crsp_ind12_telcm,crsp_ind12_utils,crsp_tsy_10_20y,crsp_tsy_1_3y,crsp_tsy_20y_plus,crsp_tsy_7_10y,crsp_tsy_3_7y
2009-05-31,0.052,-0.0224,0.0041,-0.0081,-0.0199,-0.1253,0,0.0387,0.0305,0.0276,0.0453,0.0592,0.0646,0.0301812405,0.0488674548,-0.032512189,0.109307151,0.0617692263,0.0554235217,0.0956450197,0.0845228529,0.0410257614,-0.010712853,-0.006208361,0.0462480034,-0.024356177,0.0016033383,-0.037486741,-0.020701614,-0.00896396
2009-06-30,0.0042,0.0227,-0.0276,-0.0141,-0.0037,0.0545,0.0001,0.0549,0.0181,0.0061,0.0086,-0.0091,0.0022,0.0451726116,-0.023095829,0.0388607914,-0.051653008,0.0352924129,-0.029805463,-0.018239524,0.011689322,0.001380358,-0.006052312,0.0181210799,0.0521693313,0.0046820016,-0.001520085,0.0059372907,-0.004752529,-0.006630368
2009-07-31,0.0774,0.0231,0.0489,-0.0026,0.0308,-0.0554,0.0001,0.0674,0.103,0.1329,0.0674,0.0836,0.0998,0.078903336,0.1295647833,0.2105404708,0.0537449952,0.0563187598,0.1013049962,0.0844852488,0.0727190718,0.096211944,0.0691552201,0.0556022402,0.0448937241,0.0098521131,0.0013710669,0.0083774879,0.0084209623,0.0058979002
2009-08-31,0.0333,-0.001,0.076,-0.0285,0.033,-0.091,0.0001,0.009,0.0302,0.081,0.0175,0.0387,0.0976,0.0223085531,-0.007088921,0.0144061528,0.0061916908,0.0243891556,0.040674094,0.0967555443,0.0102408305,0.0432462376,0.0403364541,0.0040285951,0.0062227622,0.0158471841,0.0043925433,0.0236466413,0.0082874438,0.0089507461
2009-09-30,0.0408,0.0272,0.0115,0.0115,0.0034,-0.0487,0.0001,0.0621,0.0587,0.0758,0.0337,0.047,0.043,0.0532206609,0.0530263432,0.0386619827,0.0521085738,0.0201968689,0.086648246,0.0136283721,0.0480281983,0.0489772281,0.0179892707,0.0673745941,0.0188095295,0.0158835408,0.002590808,0.022481996,0.0106856057,0.0068621425
2009-10-31,-0.0255,-0.0485,-0.0417,0.0422,-0.0148,0.0249,0,-0.0708,-0.0621,-0.093,-0.0046,-0.0279,-0.0658,-0.00796544,-0.023974317,-0.00588524,0.0248865456,-0.034168464,-0.055582273,-0.055463242,-0.002006677,-0.045053728,-0.009732044,-0.049504731,-0.031044903,-0.006018963,0.0022964626,-0.022224007,-0.00007801,0.0029909517
2009-11-30,0.0558,-0.0276,-0.0033,0.009,0,0.0039,0,0.0207,0.0198,0.0399,0.0666,0.0478,0.0409,0.0492358215,0.0920753186,0.1049363237,0.0316830151,0.0826205625,0.0808547629,0.0382087675,0.0292293299,0.0788352433,0.0443563421,0.0702293554,0.0458364055,0.0218562367,0.0057747603,0.0083611536,0.0194751493,0.0176257778
2009-12-31,0.0274,0.0614,-0.0011,0.0071,-0.0009,0.03,0.0001,0.0835,0.08,0.0841,0.0194,0.0315,0.0166,0.0590277569,-0.002828501,0.0538824202,-0.002801758,0.0269467888,0.0320381356,-0.007069874,0.0330195408,0.0386373791,0.021478755,0.0568310138,0.0582516179,-0.050332146,-0.008001459,-0.060659824,-0.041705446,-0.026015778
2010-01-31,-0.0335,0.004,0.0033,-0.0108,0.0051,-0.0533,0,-0.0356,-0.0304,-0.0272,-0.0419,-0.0203,-0.0438,-0.079292383,-0.016914796,-0.004671852,-0.04947292,0.0007154892,-0.0292871,0.0059560373,-0.022922751,-0.050225895,-0.015030872,-0.065587366,-0.041846427,0.0277789586,0.0080298091,0.0276340343,0.0233877814,0.0187321996
2010-02-28,0.0339,0.0149,0.0318,-0.0029,0.0142,0.0369,0,0.0345,0.0406,0.0745,0.0304,0.0298,0.0541,0.047452101,0.0298879418,0.0673073676,0.0257771667,0.0033551337,0.0544767063,0.0315482122,0.0316197246,0.0508346047,0.047936097,0.0219845782,-0.007289225,-0.001138718,0.0015160337,-0.006712419,0.0025071814,0.0035585308
2010-03-31,0.063,0.0183,0.0219,-0.0061,0.0174,0.0357,0.0001,0.0696,0.0813,0.0894,0.0525,0.0676,0.0764,0.0654722759,0.0398186468,0.0888895323,0.0307264408,0.0368254042,0.0911049519,0.0813709355,0.0597175756,0.0879114243,0.0617652629,0.0699258926,0.0312574374,-0.010292093,-0.002170686,-0.019992636,-0.010547915,-0.007619349
2010-04-30,0.02,0.0496,0.0296,0.0061,0.0175,0.0316,0.0001,0.0379,0.0626,0.0926,0.008,0.0274,0.0125,0.025469903,-0.001896945,0.0758475564,0.041850685,-0.020824813,0.0359624245,0.0132870031,-0.000791672,0.0394481287,0.0278974918,0.0242999038,0.0286540771,0.022799258,0.0027799169,0.0346856247,0.0164473283,0.0098256543
2010-05-31,-0.079,0.0008,-0.0248,0.013,-0.0024,-0.002,0.0001,-0.0596,-0.0708,-0.1038,-0.074,-0.0848,-0.0794,-0.077984275,-0.077089002,-0.092443417,-0.101497976,-0.07672936,-0.097979853,-0.092065292,-0.060076256,-0.076457255,-0.050484012,-0.048607419,-0.066412597,0.0331769625,0.0045283442,0.0514928193,0.0277179742,0.0156614788
2010-06-30,-0.0557,-0.0242,-0.0473,-0.001,-0.0158,-0.027,0.0001,-0.0563,-0.0747,-0.1093,-0.0442,-0.0567,-0.0857,-0.064447912,-0.046063681,-0.107306726,-0.062825014,-0.017520136,-0.072936973,-0.056827323,-0.018713541,-0.074436988,-0.088904551,-0.030490811,-0.009587824,0.0391836463,0.0049577246,0.0579919979,0.0328895479,0.0185703363
2010-07-31,0.0692,0.0004,-0.005,0.0017,0.0202,0.0178,0.0001,0.0678,0.0657,0.0712,0.0671,0.0771,0.0538,0.0713064614,0.0964914996,0.1560579482,0.0743289954,0.0228220705,0.1054366008,0.0576296474,0.0702695793,0.0836828767,0.0464601888,0.1023198227,0.0728152601,0.0063919608,0.0024147737,-0.011444555,0.0090261437,0.0105297516
2010-08-31,-0.0477,-0.0306,-0.0173,0.006,-0.016,0.0004,0.0001,-0.0706,-0.076,-0.0857,-0.0413,-0.0399,-0.0608,-0.06648846,-0.025769602,-0.092417295,-0.037360094,-0.020039473,-0.079388042,-0.077558369,-0.00962669,-0.040051695,-0.043164316,-0.013848253,0.0082269917,0.0567762574,0.002241735,0.0863757319,0.034591099,0.015400899
2010-09-30,0.0955,0.0365,-0.0302,-0.0019,0.0038,0.0138,0.0001,0.1401,0.1274,0.1092,0.1005,0.0907,0.0708,0.1310055926,0.0562028393,0.1409989119,0.0907219405,0.0916812846,0.1246158892,0.0674318819,0.0638765309,0.1045957794,0.1138542019,0.0921437137,0.0363745493,-0.008527513,0.0016835144,-0.025652196,-0.00062862,0.0043718412
2010-10-31,0.0387,0.0073,-0.0246,0.0128,-0.0038,0.0146,0.0001,0.0469,0.0414,0.0362,0.0455,0.0396,0.007,0.0634130244,0.0730971427,0.0893262497,0.0450317432,0.0154497384,0.0390634249,0.0107733306,0.0377046578,0.0593856706,0.0240335831,0.0360802679,0.0222036301,-0.01493241,0.0023373693,-0.044534964,4.4628522E-6,0.0061511945
2010-11-30,0.0059,0.0354,-0.009,0.0032,0.0179,0.0273,0.0001,0.0351,0.0406,0.0325,0.0047,0.0041,-0.0106,-0.006508706,-0.013725464,0.0739571818,0.0560590114,-0.027839514,0.0222967289,-0.00430665,-0.010284058,0.023744483,0.0402348762,-0.014686826,-0.01744504,-0.014505819,-0.001986291,-0.016178562,-0.009036306,-0.009261966
2010-12-31,0.0682,0.0097,0.0356,-0.0342,0.0317,-0.03,0.0001,0.0711,0.083,0.0933,0.0497,0.0774,0.0987,0.0607590248,0.0661625808,0.084123095,0.0944357515,0.0523810986,0.0882481543,0.1041988164,0.0410987277,0.059437159,0.0349803342,0.067258685,0.0355784916,-0.037510944,-0.002060669,-0.035114607,-0.03357175,-0.020124512
2011-01-31,0.0198,-0.0231,0.0061,-0.0064,0.0081,-0.003,0.0001,-0.0032,0.0013,0.0041,0.0202,0.0255,0.0252,0.0350850663,0.000146933,-0.005498621,0.0696806825,-0.001941478,0.0560722127,0.0216928948,-0.023381373,0.0023224636,-0.005121763,-0.006520571,0.0210909337,-0.008629437,0.0016091604,-0.031154351,-0.000407826,0.0056034455
2011-02-28,0.0348,0.0165,0.0118,-0.0183,0.0084,0.0188,0.0001,0.0527,0.0533,0.055,0.0254,0.044,0.0467,0.0236195997,0.0323496859,-0.033219422,0.0774504712,0.0335892531,0.0357842142,0.028279238,0.0554811369,0.037022409,0.0247552783,0.0489964303,0.0211440598,0.0063082383,-0.001020291,0.0134971771,-0.002774489,-0.005070098
2011-03-31,0.0046,0.0256,-0.0184,0.0173,-0.0007,0.0345,0.0001,0.0334,0.0275,0.0141,0.0018,0.0143,-0.0157,-0.014098648,0.0116851488,-0.011818592,0.0206761684,0.0209782796,0.0111991424,-0.020286652,0.0330995623,0.0101579569,0.0100998886,0.0261675856,0.010240902,-0.000739154,-0.001400921,0.0021267828,-0.001230086,-0.002548807
2011-04-30,0.029,-0.0053,-0.0244,0.0112,-0.0086,0.0005,0,0.0345,0.0203,0.0103,0.0378,0.0266,0.0132,0.0303195643,0.0414124952,0.0306758672,0.0160945909,0.0654748893,0.0197169132,-0.000736296,0.0432741602,0.0290540057,0.0446318857,0.036348686,0.0385251742,0.0181276542,0.0056165638,0.0214094867,0.0177631338,0.0161173857
2011-05-31,-0.0127,-0.0072,-0.0185,0.0192,-0.0143,-0.006,0,-0.0169,-0.0204,-0.032,-0.0058,-0.0138,-0.0277,-0.016899362,-0.001935491,-0.026540677,-0.043489069,0.0181896154,-0.033070916,-0.03102438,0.0199866515,-0.019394339,0.0078615847,0.016935077,0.0092747292,0.0288372202,0.0035620619,0.0343252495,0.0247331719,0.016110601
2011-06-30,-0.0174,0.0006,-0.002,0.0227,-0.0142,0.0182,0,-0.0193,-0.0207,-0.0187,-0.0145,-0.0169,-0.0191,-0.023804325,-0.015097925,-0.017335186,-0.024260955,-0.019058866,-0.006889336,-0.023277756,-0.016475296,-0.016471892,-0.009298082,-0.009128847,-0.004073824,-0.01186357,0.0004289543,-0.020136176,-0.003709748,-0.00058417
2011-07-31,-0.0235,-0.0111,-0.0091,0.0268,-0.0173,0.002,0,-0.0444,-0.0395,-0.0302,-0.0081,-0.0304,-0.0404,-0.000524144,-0.021940995,-0.083778697,0.0041565528,-0.036827797,-0.054172275,-0.043416342,-0.01014721,-0.025619249,-0.014541387,-0.044822574,-0.004276569,0.038236139,0.0031502328,0.0455452656,0.030860647,0.020744339
2011-08-31,-0.0596,-0.0309,-0.0243,0.0341,-0.0026,-0.0027,0.0001,-0.0916,-0.0891,-0.0961,-0.0395,-0.0649,-0.0835,-0.067485608,-0.028814473,-0.115975417,-0.09901404,-0.033256598,-0.082708103,-0.092746087,0.0020087896,-0.063332179,-0.028196395,-0.049564212,0.0004445751,0.0666891591,0.0035450623,0.0961339025,0.0468360676,0.0199936329
2011-09-30,-0.0757,-0.0349,-0.0153,0.0199,0.0015,-0.024,0,-0.1104,-0.1158,-0.1029,-0.0632,-0.0708,-0.1014,-0.041925751,-0.090966138,-0.139573428,-0.124538728,-0.047185441,-0.110922671,-0.108050951,-0.049280028,-0.117888532,-0.045702183,-0.044305091,-0.017169493,0.046735864,-0.001187936,0.1259271113,0.0194787736,0.0027544272
2011-10-31,0.1134,0.0325,0.0006,-0.0225,-0.0073,-0.014,0,0.154,0.155,0.127,0.0977,0.121,0.126,0.1126058775,0.102511368,0.2355987732,0.1647147174,0.0593776933,0.1577354966,0.1337221423,0.0547886471,0.1436982936,0.1090759789,0.0558640276,0.0661653285,-0.017516796,0.0011222455,-0.033511493,-0.010032149,0.0004075777
2011-11-30,-0.0027,-0.003,-0.0052,0.0194,0.0144,0.0388,0,-0.0178,-0.0033,-0.0021,-0.0001,0.0086,-0.0263,-0.0202706,0.0018013847,-0.085851947,0.0196894164,0.013801601,0.0077597101,-0.032856246,0.0178793095,-0.001868192,0.0172947518,0.0003375721,0.0122714777,0.0123652217,0.0000300213,0.0197793388,0.0057212522,0.002227088
2011-12-31,0.0075,-0.0029,0.0154,0.0106,0.0247,0.0183,0,-0.0048,0.0074,0.0119,-0.0007,0.0184,0.0135,-0.017425242,0.0088177023,-0.011803916,-0.004256033,0.0321856826,0.0010247308,0.0116583077,0.0256434025,0.0006313879,0.0154186733,0.0288878613,0.0312592033,0.0226815999,0.0006023561,0.031228638,0.0171194111,0.0067009324
2012-01-31,0.0505,0.0202,-0.0093,-0.0206,-0.0148,-0.0801,0,0.0819,0.0684,0.0578,0.0543,0.0337,0.0598,0.086913792,0.0467236644,0.1388571853,0.012391526,0.0351727297,0.0743572587,0.0744857133,-0.006174631,0.0703883446,0.0379943811,0.0217783634,-0.027239856,0.0057309861,0.001285351,-0.002104655,0.009848207,0.0073254631
2012-02-29,0.044,-0.0167,0.0042,-0.0036,-0.0008,-0.0026,0,0.0344,0.0241,0.0288,0.0459,0.0367,0.06,0.0606378685,0.0279006231,0.0624926529,0.0656339426,0.0131727454,0.0381411289,0.0551598872,0.0428298282,0.0326308785,0.0378503161,0.0528342818,0.0143656434,-0.013268662,-0.001639312,-0.022301628,-0.009196783,-0.005751303
2012-03-31,0.0311,-0.0048,0.0119,-0.0061,0.007,0.0131,0,0.0234,0.0283,0.0316,0.037,0.0127,0.0527,0.049114145,0.021121842,0.0111532389,-0.030216181,0.038452744,0.0034683702,0.0711422134,0.0378357117,0.014311571,0.0421839909,0.0255635777,0.0144816224,-0.024855202,-0.000734426,-0.041012779,-0.015888401,-0.006715465
2012-04-30,-0.0084,-0.005,-0.0077,0.013,0.0066,0.0372,0,-0.0135,-0.0208,-0.0081,-0.0046,-0.0013,-0.0255,-0.021025253,-0.011265454,-0.069887708,-0.014814002,0.0078962222,-0.009303015,-0.029664874,0.0109379395,0.0023997188,0.002332135,0.0256189808,0.0158981308,0.0337074467,0.0022941283,0.0447462477,0.0246965205,0.0125847101
2012-05-31,-0.0617,-0.0008,-0.0095,0.0203,0.0236,0.0644,0.0001,-0.0655,-0.0648,-0.0599,-0.0546,-0.0599,-0.0792,-0.07839648,-0.056177371,-0.079583381,-0.108606307,-0.035059207,-0.08033515,-0.085711465,-0.025383268,-0.065948931,-0.024931375,-0.011838653,-0.009247641,0.0504261286,0.0004937519,0.090248567,0.0290484,0.0091801592
2012-06-30,0.039,0.0089,0.0055,-0.0106,0.0045,-0.011,0,0.0575,0.043,0.0472,0.0298,0.0453,0.051,0.0296896461,0.0199517722,-0.065613299,0.0595312776,0.07047892,0.0201692823,0.0459891423,0.04459253,0.0475933223,0.0173659311,0.0613747533,0.0342519014,-0.010834374,-0.000556676,-0.018018449,-0.004981553,-0.002344714
2012-07-31,0.0079,-0.0281,-0.0006,0.0104,0.0001,0.03,0,-0.0328,-0.0098,-0.0172,0.0127,0.0143,-0.0041,0.0017071933,0.0170497778,-0.011294046,0.0275032722,0.0157655048,0.0053592051,-0.011186602,0.0168112936,-0.017366716,0.0115619775,0.0482752379,0.0328593946,0.0211708352,0.0025751939,0.040621575,0.0140602163,0.0079537237
2012-08-31,0.0254,0.0044,0.0123,-0.015,-0.0086,-0.0235,0.0001,0.0332,0.0322,0.0369,0.0238,0.0189,0.0446,0.0517854182,0.0283499664,0.0530569595,0.0237749571,0.01145267,0.0270570138,0.0401897372,-0.004278869,0.0184527879,0.0265860251,0.0065827082,-0.031867404,-0.004791431,-9.462551E-6,-0.015631973,-0.00155795,0.000731897
2012-09-30,0.0273,0.0057,0.0162,-0.013,0.0156,-0.0113,0.0001,0.0317,0.0347,0.0408,0.0193,0.0319,0.0425,0.0106920402,0.0224586134,0.0289973144,0.0399027326,0.042832872,0.0324981604,0.0377809058,0.0104476163,0.0308884653,0.0204941627,0.0445512287,0.0179069141,-0.010685876,-0.000025673,-0.02432149,-0.003082616,-0.000359346
2012-10-31,-0.0176,-0.0083,0.0352,-0.014,0.0252,0.0005,0.0001,-0.0387,-0.0137,-0.0083,-0.0248,-0.0183,0.0153,-0.065961638,-0.013681623,0.0616089826,-0.018507464,-0.018720002,-0.016389664,0.0179646833,-0.016301738,-0.007932512,-0.005355661,-0.017883634,0.0106196869,-0.001907733,-0.000583319,-0.003435473,-0.003756609,-0.003079453
2012-11-30,0.0078,0.004,-0.0086,0.0038,0.0081,0.0053,0.0001,0.0111,0.0106,0.008,0.0111,0.0037,-0.0031,0.0143793292,0.0252539488,0.0295380011,-0.014766905,0.0109439675,0.0228343655,-0.008080721,0.0312027614,0.0200179718,0.011953387,-0.007449683,-0.036052859,0.0122985882,0.0009361355,0.0124304819,0.0099913156,0.0055934697
2012-12-31,0.0118,0.0192,0.0348,-0.0172,0.008,-0.0293,0.0001,0.0265,0.0348,0.0447,-0.0017,0.0128,0.0498,0.0035366096,0.0113515779,0.0696113073,0.0146334518,-0.003753087,0.0302626913,0.0435404933,-0.021976148,0.0200565151,-0.011775391,0.0122892798,0.0014105453,-0.014377884,0.0003462562,-0.021690415,-0.008557524,-0.003099705
2013-01-31,0.0557,0.0042,0.0101,-0.0201,0.0152,-0.0182,0,0.0678,0.0625,0.0586,0.0452,0.0605,0.0747,0.0213310235,0.0781910702,0.0270262441,0.074489545,0.0750797143,0.0551777221,0.0669250987,0.0548596798,0.0760658868,0.0537175588,0.0379748976,0.0523202267,-0.021775738,0.0000855855,-0.036417461,-0.014474715,-0.005005078
2013-02-28,0.0129,-0.0025,0.0021,-0.0059,0.0061,0.0123,0,0.0095,0.0086,0.0136,0.0134,0.0139,0.0135,0.0036132388,0.0150024664,-0.012353449,0.0063251086,0.0157908635,0.0195270108,0.0151910439,0.0372310848,0.0105334256,0.0095116263,0.0159563238,0.0195440037,0.0135507416,0.0009930547,0.0145487219,0.0121149874,0.0065146141
2013-03-31,0.0403,0.0088,-0.0022,0.0027,0.0141,0.0192,0,0.052,0.0461,0.0451,0.0378,0.0403,0.0403,0.0232893285,0.024529298,0.0429362918,0.0228629984,0.0630398348,0.0281341231,0.0424160457,0.0498304814,0.050978668,0.0496272418,0.0493945312,0.056532043,0.0037799914,0.0000820115,-0.001865902,0.0041124745,0.0015935085
2013-04-30,0.0156,-0.0224,0.0044,0.0039,0.0043,0.0022,0,-0.0072,-0.0101,-0.001,0.0184,0.0134,0.0209,0.0034147074,0.0226762134,0.0383797498,-0.013857195,0.0281682534,-0.008784586,0.0169046713,0.0348877137,0.0032033593,0.0362406679,0.0380507552,0.051447515,0.0235042667,0.0011309207,0.043922691,0.0139254597,0.005420984
2013-05-31,0.0281,0.0204,0.0267,-0.02,-0.0095,-0.0201,0,0.0499,0.0525,0.0534,0.0197,0.0157,0.0695,0.0427972353,0.008695642,0.0779032633,0.0307555885,0.0150841543,0.0460745832,0.0740478673,-0.017333918,0.0386553688,0.0191363985,-0.025609294,-0.072191914,-0.04215176,-0.001476715,-0.065412121,-0.029974783,-0.01384672
2013-06-30,-0.012,0.0154,-0.0005,-0.0028,-0.0006,0.0043,0,-0.0022,0.0034,-0.0017,-0.0173,-0.0038,-0.0187,-0.028730503,-0.026914294,-0.011349274,-0.024886613,-0.011548028,-0.011544341,-0.007968238,0.0061908813,-0.015418718,-0.005966408,0.0275718066,0.0093691214,-0.030350692,-0.001113111,-0.036140357,-0.026819068,-0.014124781
2013-07-31,0.0565,0.0175,0.0058,-0.0135,0.0057,0.0174,0,0.0734,0.0706,0.0787,0.056,0.0499,0.0624,0.0587491214,0.0685610775,0.0729005275,0.052198031,0.0735848042,0.0601598002,0.0649250443,0.031673856,0.0451254763,0.0587112007,0.0288289751,0.0435436069,-0.008232144,0.0018306135,-0.019413161,-0.00245059,0.0028618113
2013-08-31,-0.0271,-0.0003,-0.0273,0.0071,-0.0217,0.0004,0,-0.01,-0.0348,-0.0383,-0.0176,-0.031,-0.0439,-0.00582355,-0.02214919,-0.027312724,-0.018733108,-0.036168647,-0.023149225,-0.045023671,-0.033979176,-0.011286778,-0.04021191,-0.037461982,-0.044445804,-0.010576785,-0.001425163,-0.012676303,-0.01501591,-0.009132192
2013-09-30,0.0377,0.0265,-0.0118,-0.0054,-0.0132,0.0302,0,0.0632,0.0641,0.0561,0.0405,0.032,0.024,0.0365002263,0.0322203963,0.0578109786,0.0208587283,0.037320218,0.0616190768,0.0264947551,0.0222201715,0.0679444658,0.0401189544,0.0342108397,0.0110007418,0.0157285119,0.0029820975,0.0060034017,0.0188835148,0.013576903
2013-10-31,0.0417,-0.015,0.0122,0.0275,0.0089,0.0002,0,0.0109,0.0303,0.0395,0.0418,0.0481,0.0376,0.0473633011,0.045602758,0.0144228143,0.0464079683,0.0406580484,0.0493059725,0.030555053,0.05063948,0.0329185744,0.0423623922,0.0628631918,0.033467413,0.0081324084,0.0009751473,0.0121303382,0.0072291112,0.00455897
2013-11-30,0.0312,0.0144,0.0019,0.0026,0.0006,0.0039,0,0.0533,0.0398,0.0447,0.0335,0.019,0.0459,0.0406173211,0.0325347776,0.0416412729,0.0084387412,0.043054705,0.0262385431,0.0572807411,0.0072389109,0.0277207613,0.0317635697,0.00256749,-0.016913336,-0.016809772,0.0009202333,-0.025151414,-0.008069556,0.0000302383
2013-12-31,0.028,-0.0044,0,-0.0058,0.0008,0.0002,0,0.0182,0.0286,0.0189,0.0214,0.0367,0.0208,0.041667127,0.0165895951,0.0000937284,0.0317668231,0.0080237615,0.0381996816,0.0214875775,0.0291140103,0.0488904902,0.0015827562,0.0372744473,0.0177449181,-0.019179679,-0.001430047,-0.023517097,-0.020600067,-0.012640997
2014-01-31,-0.033,0.006,-0.0199,-0.0391,-0.0154,0.0161,0,-0.0025,-0.0384,-0.0368,-0.0328,-0.0343,-0.0383,-0.021545286,-0.053493135,-0.052611103,-0.068778982,0.0127570401,-0.046343683,-0.043939527,-0.064092286,-0.016429948,-0.059458902,-0.028990446,0.0229366463,0.0420638668,0.001951286,0.0677471188,0.0296342673,0.0133007605
2014-02-28,0.0468,0.0013,-0.0035,-0.0025,-0.0054,0.0213,0,0.0404,0.0486,0.0518,0.0505,0.0474,0.0322,0.0423418076,0.0526300977,0.0558897452,0.0565886699,0.0617235564,0.0490639484,0.0321887888,0.0355260879,0.0606253915,0.0579592837,0.0224798021,0.0290800064,0.0054919933,0.0009035256,0.006266325,0.0043030673,0.0020210563
2014-03-31,0.0041,-0.0113,0.049,0.0202,0.0192,-0.0327,0,-0.0345,0.0111,0.0133,-0.0059,0.0075,0.0442,-0.003822785,0.0039520224,0.001480539,0.0258525549,-0.017321261,0.0028264963,0.0348975719,0.0255633629,-0.031271613,-0.000128557,0.004218629,0.0276281524,0.0002948908,-0.001259812,0.006729687,-0.006138529,-0.00689434
2014-04-30,-0.0019,-0.0407,0.0122,0.034,0.0093,-0.0382,0,-0.0639,-0.0318,-0.0268,0.0039,0.0078,-0.0089,-0.010853237,0.0152486116,0.001682516,0.0550540116,-0.004343398,0.010998501,-0.027263859,0.0184361029,-0.030318687,-0.0033201,0.0018049773,0.0409557229,0.0115803614,0.0012836789,0.0207258617,0.0079208615,0.0048898732
2014-05-31,0.0204,-0.0186,-0.001,-0.0009,-0.0096,0.0089,0,-0.0073,0.0107,0.0008,0.0244,0.0209,0.0142,0.032094731,0.0202353975,0.0044631725,0.009605837,0.021604094,0.0108341675,0.0119504819,0.0370746523,0.0277426171,0.0078561568,0.040458719,0.0011736961,0.0202433572,0.0017970993,0.0276716741,0.017146128,0.0087973497
2014-06-30,0.0261,0.0306,-0.0071,-0.0183,-0.0191,0.0065,0,0.0719,0.0501,0.0444,0.0168,0.0279,0.0302,0.0310635084,0.0079465602,0.024308394,0.0403327591,0.022335917,0.0175078283,0.0311873663,0.0104922972,0.0337413788,0.0115425552,0.0112506726,0.0551956317,-0.002859403,-0.000397698,-0.003498737,-0.002038921,-0.001599719
2014-07-31,-0.0203,-0.042,-0.0008,0.0093,0.0051,-0.0017,0,-0.0625,-0.0631,-0.0542,-0.0142,-0.016,-0.0243,0.0028296213,-0.030738022,-0.032171492,-0.034385214,0.0012095632,-0.047662836,-0.022339038,-0.045475572,-0.023438055,-0.020169669,0.0027088778,-0.062738891,0.0021101959,-0.000637963,0.0097368003,-0.001824688,-0.00387472
2014-08-31,0.0424,0.0029,-0.0057,-0.0064,-0.0069,0.0083,0,0.0499,0.041,0.0447,0.0481,0.0334,0.0418,0.0439593881,0.0522932874,0.0360243586,0.0226226824,0.0522837437,0.0467954635,0.0452829721,0.0607518703,0.0368151566,0.0452272679,0.0027747725,0.0546695817,0.0252896241,0.0015064247,0.0445527038,0.0181632124,0.0081393887
2014-09-30,-0.0196,-0.0366,-0.0147,0.012,-0.0059,0.006,0,-0.0444,-0.0526,-0.0646,-0.0094,-0.0257,-0.0186,-0.012654171,-0.010235048,-0.08102147,-0.079070081,-0.002003751,-0.028462824,-0.004630712,0.0006099432,-0.030848893,-0.011125868,-0.012837973,-0.032926379,-0.011621387,-0.000260753,-0.017812717,-0.009038066,-0.004038896
2014-10-31,0.0251,0.0366,-0.0163,-0.0039,0.0021,-0.0021,0,0.0713,0.058,0.0523,0.028,0.0176,0.0144,0.010942203,0.0199636078,0.0295677108,-0.040554127,0.0556422628,0.0229730239,0.0295630339,0.0307313403,0.042767114,0.0374607252,0.0107758649,0.0682524746,0.01632218,0.0026898074,0.0253218193,0.0143670931,0.008779714
2014-11-30,0.0256,-0.023,-0.0313,0.0157,0.0014,0.0069,0,0.0179,-0.0021,-0.0105,0.037,0.0272,0.0028,0.047150642,0.0290537658,0.0483577157,-0.097871448,0.0267805616,0.0233023544,0.0197986173,0.0469308637,0.0291341829,0.0749165535,0.0192680852,0.0038359847,0.0204541504,0.0018136126,0.0334491024,0.0153238328,0.0083480578
2014-12-31,-0.0005,0.0283,0.0212,-0.0121,0.009,0.0103,0,0.0206,0.0277,0.0324,-0.0134,0.0011,0.0172,-0.018089004,0.0015402381,0.0122831281,0.0065511537,-0.008102368,-0.007342297,0.0202120229,-0.02431221,0.0043305412,0.0236430657,-0.024746361,0.0186619706,0.0081198646,-0.002725826,0.0280034829,-0.000700101,-0.00502273
2015-01-31,-0.0309,-0.0093,-0.0345,0.0158,-0.0164,0.0374,0,-0.0282,-0.0491,-0.0512,-0.016,-0.0328,-0.0621,-0.029025274,-0.026522463,-0.036503664,-0.044647599,0.0092402594,-0.038848855,-0.075946623,-0.014545036,-0.035413811,-0.008699655,-0.035798425,0.0093450629,0.0473673551,0.0055011326,0.0973289177,0.0422165468,0.0233220041
2015-02-28,0.0614,0.0036,-0.0179,-0.011,-0.0175,-0.031,0,0.0769,0.0693,0.0508,0.0646,0.0593,0.0549,0.079462806,0.0539847184,0.0826032351,0.0484364857,0.0393083495,0.068132322,0.0736233593,0.0549814563,0.0700831959,0.0564917357,0.0913157736,-0.038400378,-0.028821503,-0.002721787,-0.061279341,-0.024968537,-0.013459487
2015-03-31,-0.0109,0.0308,-0.0038,0.0007,-0.0062,0.027,0,0.0204,0.0184,0.0119,-0.0135,-0.0148,-0.0126,-0.025131299,-0.03529924,-0.000854125,-0.025011173,0.0066624388,-0.021024755,0.0019457506,-0.033272875,-0.005474085,0.0107521425,-0.022680524,-0.000876781,0.0098325657,0.0024575848,0.0114216757,0.0088043481,0.0076749325
