date,regime,target_next_regime,eq_tot_next,bd_tot_next,rf_tot_next,pred_RF,p_RF_calm,p_RF_normal,p_RF_stressed,pred_Logit,p_Logit_calm,p_Logit_normal,p_Logit_stressed
2016-06-30,normal,normal,0.03561,0.0063224654656284,0.0002,normal,0.3623251020771366,0.5179508462421006,0.11972405168076262,calm,0.6347370060944376,0.005820022091101696,0.35944297181446067
2016-07-31,normal,normal,-0.001219,-0.0011418713948962,0.0002,calm,0.4720764739489584,0.43655442071952333,0.09136910533151833,calm,0.6324106680501155,0.005423554199428589,0.3621657777504559
2016-08-31,normal,normal,-0.001234,-0.0005887605608926,0.0002,normal,0.4550203492066127,0.49497060993361003,0.050009040859777386,calm,0.4032696514809119,0.34091505607935524,0.25581529243973283
2016-09-30,normal,normal,-0.019426,-0.0076485777965419,0.0002,normal,0.4294721708915706,0.5001334429802378,0.07039438612819156,calm,0.40239307369334737,0.33657956208040435,0.2610273642262483
2016-10-31,normal,normal,0.034175,-0.0236519244088256,0.0001,normal,0.42345075754090405,0.4768051934901198,0.0997440489689762,calm,0.3907806363271283,0.33937226768886314,0.2698470959840085
2016-11-30,normal,normal,0.018201,0.0014086005705338,0.0003,normal,0.2929722327581859,0.586873799737286,0.12015396750452788,calm,0.3748864410732144,0.35079670372038496,0.27431685520640064
2016-12-31,normal,normal,0.017884,0.0019631951507055,0.0004,normal,0.19340894280827722,0.615229383984779,0.1913616732069436,normal,0.32144483409135705,0.4018917994459828,0.27666336646266015
2017-01-31,normal,normal,0.037198,0.0067213735639439,0.0004,normal,0.1511675080290962,0.6462198330493023,0.20261265892160144,normal,0.3061079693550689,0.4032360431065487,0.2906559875383823
2017-02-28,normal,normal,-0.000389,-0.0005266959609944,0.0003,normal,0.25169626732188416,0.5423565937722569,0.20594713890585892,normal,0.23196081035225405,0.41606910752687487,0.351970082120871
2017-03-31,normal,normal,0.009091,0.007718907307868,0.0005,normal,0.23957905777597813,0.5132005199393765,0.24722042228464525,normal,0.23044484702783383,0.4123538390672039,0.3572013139049622
2017-04-30,normal,normal,0.011576,0.0076946446269465,0.0006,normal,0.24441523271685175,0.5124786454891009,0.24310612179404723,normal,0.22843652163472392,0.40788170989887357,0.36368176846640243
2017-05-31,normal,normal,0.004814,-0.0010032915871776,0.0006,normal,0.2067827350598119,0.5540160207480658,0.2392012441921223,normal,0.2207353720053132,0.41796128309516756,0.3613033448995192
2017-06-30,normal,normal,0.019349,0.0043041393947489,0.0007,normal,0.14562277169321916,0.5933200988517503,0.2610571294550302,normal,0.21625111752207563,0.42479365290109045,0.3589552295768339
2017-07-31,normal,normal,0.000546,0.0089654730764874,0.0009,normal,0.23016720996234682,0.5386808728820803,0.23115191715557273,normal,0.22451280050928896,0.406203537410217,0.3692836620804941
2017-08-31,normal,calm,0.019303,-0.0047602540755098,0.0009,normal,0.1739251871082184,0.60531287261616,0.22076194027562157,normal,0.219314084852189,0.4314973607932161,0.3491885543545948
